,loss,train_mse,val_mse,test_mse,train_r2,val_r2,test_r2
1,3163.4557092785835,1.6674570248879264,6.525604026294489,7.1961796488424605,0.7405130287394348,0.18930021428057098,0.003875874775642704
2,2096.620974332094,1.654962529300795,6.910927684818729,8.021994955390985,0.758241659830586,0.18225000270675457,0.002915856450005696
3,1972.9700066447258,1.4383358327371942,6.4593652490431115,6.961559327600043,0.7689398954205439,0.18727087886425067,0.0005308260757232417
4,1890.5631452202797,1.4554679453471662,6.255432413844489,7.002679200424052,0.7841266542397202,0.21383060977726764,0.0006722966487017121
5,1848.6176725327969,1.348423950108575,6.1743334831566195,7.076025743657986,0.791111096533485,0.2141252648621044,0.0020905844344593573
6,1790.5287400484085,1.2721720395388414,6.341653147210703,6.837626430526553,0.7992069978235231,0.2004860222647828,6.784364711420117e-05
7,1717.1009712219238,1.2217103641033888,6.460765915073845,7.341876924585282,0.8041056193592588,0.19347433078776993,0.0054616000339876855
8,1679.3332885205746,1.1755740074666285,6.509796566133921,7.0574852705336575,0.8131107038299938,0.1951116806427117,0.0002665663255475713
9,1670.4518240392208,1.2348277968675727,6.6069595537599755,7.902719173387409,0.8183515649131164,0.20915888751252706,0.005041856622625648
10,1603.3624748587608,1.1066165283958025,6.216429691091464,7.164908983244976,0.8237045907134539,0.19950055198792932,0.004276318768724305
11,1588.7960686385632,1.1837877453706953,6.642561629234743,7.876848928871699,0.8276264142759786,0.18981677836187513,0.004078843236723481
12,1571.7747110426426,1.051628442662355,6.200333752341465,6.903264781738567,0.8336540118322464,0.19746150261536036,0.0013362228638930933
13,1521.5695769190788,1.0519519901108323,6.5782943378088605,7.6612247712622,0.8345669504344267,0.19030907855226198,0.005265034786310479
14,1502.1008238196373,0.9868321464364637,6.462929791917393,7.3881922898048895,0.8432187889627398,0.17899656450901652,0.0024256388685769572
15,1478.4575043916702,0.9624194353405698,6.4704162312952676,7.741683170174346,0.8460285608983689,0.18528311455483895,0.009034437956595386
16,1450.7878578007221,0.9437068674295329,6.405142832105577,7.554328924999344,0.8520198451884871,0.19194644880224926,0.001549512723394021
17,1415.3487932384014,0.9257222268924432,6.567911282279379,7.771759231138034,0.8548211334185746,0.1895502857027287,0.00710347778028668
18,1414.0329635441303,0.9205475578441435,6.69998803789861,7.322690942385078,0.8554961434626623,0.17979304513640476,0.0015697407807267222
19,1377.4763564169407,0.905004981827429,6.707553215649495,8.065856767410367,0.8544413646931952,0.1772793296167283,0.009797888736862824
20,1373.5574367642403,0.8787378476500914,6.55809052907107,7.942330238999262,0.8640092255255545,0.1913970500244608,0.0024094033232096644
21,1348.396020323038,0.8315927788523563,6.515327532887239,7.9263091803032255,0.8683628752706983,0.18997531396420947,0.004681103912689524
22,1316.1161106228828,0.839289468990787,6.483015129054111,8.373777022927039,0.8673544161504997,0.19816400432672987,0.01034354340373169
23,1310.0271427631378,0.835646540501348,6.348216776707749,7.4163964461769405,0.868130822171046,0.18995121795917932,0.0029412134967054335
24,1311.6509167551994,0.7989243018245529,6.677276908687661,8.076152359662625,0.8756621136949103,0.18502660882290492,0.005659148303037429
25,1278.301851183176,0.8043316123778697,6.7626603989902865,8.271068624808917,0.8782056938304168,0.20382928719273963,0.0028198155460770775
26,1255.9111778736115,0.7581033707119583,6.605943726817667,7.817384055495278,0.8802216779049362,0.19477854713853507,0.00314865501340961
27,1247.7352647483349,0.7271591712247653,6.630525724666435,7.896714725655296,0.8838436260397483,0.17528694774241857,0.004811414231819178
28,1233.14184653759,0.7450547606219934,6.847398170547658,8.544042563676628,0.8857057558264475,0.17795185053826754,0.007101927806588116
29,1223.7050443589687,0.7696059246537467,7.011190973354237,8.633828879775288,0.8875438554346498,0.18769090644478534,0.006886242272406501
30,1207.520832002163,0.7112409538525873,6.728101535998536,8.718199966913826,0.8890504575662439,0.18987274715049887,0.008390503692707905
31,1193.3878650963306,0.6732100327718796,6.4411781889620965,7.6619959164825575,0.8924956631478151,0.19466026239670792,0.0016871228462012062
32,1162.951685756445,0.6642821318576577,6.656757725166059,7.770936981792905,0.8949711857611317,0.18559594008572605,0.001387373321330159
33,1170.7628214359283,0.6560082598105715,6.649483456544068,7.981293213875049,0.8946833567122453,0.18061315796395838,0.0020704741659423116
34,1156.2227617502213,0.6321316369400236,6.737481923811401,7.826104872746294,0.8983180076600017,0.18033104126162472,0.001519342559392523
35,1162.9703031778336,0.639200171493423,6.494248592001029,8.139832476930797,0.8974155145010633,0.19006095682154325,0.004503819118366684
36,1127.8655883669853,0.6616346792177423,7.048331250338565,8.801736141773413,0.9017124572915151,0.17645119502193865,0.009588012048391556
37,1138.6552299261093,0.6166416777953524,6.6547816937165,8.34340809943407,0.9023011641885443,0.19292671013800694,0.007113888063481144
38,1103.750997185707,0.6045454187156075,6.514829920462893,7.702141900757452,0.9035027415851548,0.1972068970712655,0.0021137596347698753
39,1095.2539392411709,0.5905148020188047,6.720287989288883,7.930285176967617,0.9062986045656971,0.18261507299177304,0.003343350843983787
40,1096.2983445227146,0.5870099357942358,6.706413531940222,7.88299786298038,0.9072430947349739,0.17733399817940265,0.005287980347099481
41,1088.5338615477085,0.5794902658780565,6.834641917440597,7.861483021596307,0.9080919760225022,0.17448176567934945,0.0026099597239610966
42,1067.634702205658,0.5759568178173657,6.900171858125145,7.8412411315782204,0.9079789147610631,0.16162488448448212,0.004258320139028824
43,1069.5717504024506,0.5612674063334777,6.378526916998716,7.85995093459665,0.9109915335350197,0.19169964128256115,0.005614519403237784
44,1058.4625647962093,0.5451241170168852,6.715756811497623,8.204024482724247,0.9140821726973212,0.18953450579611444,0.0031460355021962322
45,1044.0287194550037,0.5834442897936966,6.930795765881839,8.011754492721936,0.913167214425579,0.18071892950580712,0.0024028662213689714
46,1045.0601892471313,0.5698633818574371,6.788222511683276,7.818497198933366,0.914659647659378,0.18806965370813933,0.0017657178532921054
47,1038.872582346201,0.5512076009316912,6.550830324989324,7.565325281797533,0.9114779421528411,0.1956330952458464,0.001747113325163429
48,1027.18386220932,0.5220322212797979,6.471537089610928,7.49262914628037,0.9169389968839219,0.19689573616815978,0.0029263654821759326
49,1018.161985963583,0.5241948343357161,6.786541924373811,8.109988490364879,0.9156667045776813,0.17784586337839264,0.004028359748222955
50,1001.9513790607452,0.5157669743618875,6.607662057180847,7.655306930467947,0.9195878993518837,0.18477607569424626,0.0019565451961896865
51,1014.2242775857449,0.4999019159737109,6.869522066188593,8.336058986349837,0.9203773264720837,0.17104070531888488,0.005794651607158562
